question,source,accuracy,difficulty,distractor_effectiveness
What are thought to have evolved at least 200 million years ago from gymnosperms like gnetae?,sys,1,0.6,"{'carnivores': 2, 'flowering plants': 3}"
The chemical and/or physical agents that cause mutations are called what?,ref,0,0.0,"{'dioxins': 0, 'genes': 4, 'mutagens': 0, 'organelles': 1}"
The chemical and/or physical agents that cause mutations are called what?,sys,0,0.2,"{'bacteria': 2, 'mutagens': 1, 'pirochetes': 1, 'viruses': 1}"
What is the force that opposes motion between two surfaces that are touching?,ref,0,0.2,"{'friction': 1, 'gravity': 1, 'tension': 1, 'vibration': 2}"
What is the force that opposes motion between two surfaces that are touching?,sys,1,0.8,"{'friction': 4, 'friction is greater than friction': 0, 'gravity': 1}"
"Skeletal, cardiac, and smooth are all types of what?",ref,0,0.0,"{'Connective': 1, 'Epithelial': 2, 'Nervous': 2, 'muscle': 0}"
"Skeletal, cardiac, and smooth are all types of what?",sys,1,0.4,"{'muscle': 2, 'muscle fibers': 0, 'muscle tissue': 1, 'uscle': 2}"
"The speed of a wave through connected harmonic oscillators depends on the distance between them, the spring constant, and the what?",ref,0,0.0,"{'concentrations': 2, 'density': 2, 'mass': 0, 'temperature': 1}"
"The speed of a wave through connected harmonic oscillators depends on the distance between them, the spring constant, and the what?",sys,1,0.8,"{'length': 1, 'mass': 4, 'volume': 0}"
Traits may also be controlled by multiple alleles or multiple what?,ref,0,0.0,"{'chromosomes': 1, 'eggs': 3, 'genes': 0, 'lesions': 1}"
Traits may also be controlled by multiple alleles or multiple what?,sys,1,1.0,{'genes': 5}
How many atoms does water contain?,ref,1,0.6,"{'3': 3, '4': 0, '6': 1, '9': 1}"
How many atoms does water contain?,sys,0,0.2,"{'2': 0, '3': 1, '4': 2, '6': 2}"
What is the only light that people can see?,ref,0,0.4,"{'UV light': 0, 'infrared light': 3, 'spectrum light': 0, 'visible light': 2}"
What is the only light that people can see?,sys,1,0.6,"{'infrared light': 0, 'red light': 1, 'ultraviolet light': 1, 'visible light': 3}"
"What is the name of the system that consists of a hierarchy of taxa, from the kingdom to the species?",ref,1,0.4,"{""Bohr's law"": 2, 'Mendelian system': 1, 'linnaean system': 2, 'zoology': 0}"
"What is the name of the system that consists of a hierarchy of taxa, from the kingdom to the species?",sys,0,0.2,"{'linnaean system': 1, 'species': 4}"
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately how long?",ref,0,0.0,"{'four meters': 3, 'one meter': 1, 'three meters': 1, 'two meters': 0}"
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately how long?",sys,1,0.8,"{'1 meter': 0, '2 meters': 0, '3 meters': 1, 'two meters': 4}"
What is a mixture of a solute in a solvent called?,ref,0,0.0,"{'link': 0, 'solution': 0, 'structure': 4, 'transition': 1}"
What is a mixture of a solute in a solvent called?,sys,0,0.2,"{'gas': 1, 'liquid': 1, 'olatile': 2, 'solution': 1}"
Silver is an example of a mineral containing only one kind of what?,ref,1,0.4,"{'chemical': 1, 'element': 2, 'mass': 1, 'matter': 1}"
Silver is an example of a mineral containing only one kind of what?,sys,0,0.0,"{'copper': 2, 'element': 0, 'gold': 3, 'iron': 0}"
What particles ancient greeks propose that matter consists of ?,ref,1,0.6,"{'atoms': 3, 'ether': 1, 'ions': 1, 'molecules': 0}"
What particles ancient greeks propose that matter consists of ?,sys,1,0.4,"{'atoms': 2, 'electrons': 0, 'neutrons': 1, 'protons': 2}"
Repolarization occurs when the membrane potential begins to move back toward its resting what?,ref,0,0.2,"{'charge': 3, 'resistance': 0, 'tension': 1, 'voltage': 1}"
Repolarization occurs when the membrane potential begins to move back toward its resting what?,sys,1,0.8,"{'negative': 1, 'positive': 0, 'voltage': 4}"
Mollusks have a true coelom and a complete what?,ref,0,0.0,"{'digestive system': 0, 'nerve system': 1, 'skeletal system': 3, 'tissues system': 1}"
Mollusks have a true coelom and a complete what?,sys,0,0.4,"{'digestive system': 2, 'nervous system': 3}"
"Which organelles, made of protein and ribosomal rna, build cellular proteins in the cytoplasm?",ref,0,0.2,"{'chloroplasts': 2, 'chromosomes': 2, 'dna': 0, 'ribosomes': 1}"
"Which organelles, made of protein and ribosomal rna, build cellular proteins in the cytoplasm?",sys,1,0.4,"{'chloroplasts': 1, 'endoplasmic reticulum': 1, 'itochondria': 1, 'ribosomes': 2}"
What type of matter makes up most of the universe?,ref,1,0.6,"{'carbon': 0, 'gas': 2, 'liquid': 0, 'plasma': 3}"
What type of matter makes up most of the universe?,sys,0,0.4,"{'gas': 3, 'liquid': 0, 'plasma': 2, 'solid': 0}"
"Most mammals are viviparous, which refers to what reproductive result?",ref,0,0.4,"{'identical twins': 2, 'laying eggs': 0, 'live birth': 2, 'spawning': 1}"
"Most mammals are viviparous, which refers to what reproductive result?",sys,1,1.0,{'live birth': 5}
Proteins are polymers of what kind of acids?,ref,0,0.0,"{'acetic': 1, 'amino': 0, 'lactic': 1, 'lipids': 3}"
Proteins are polymers of what kind of acids?,sys,0,0.2,"{'amino': 1, 'hydrocarbons': 1, 'nucleic acids': 2, 'sugars': 1}"
What is the official name for the study of life?,ref,0,0.2,"{'biology': 1, 'botany': 3, 'chemistry': 1, 'geology': 0}"
What is the official name for the study of life?,sys,0,0.2,"{'biology': 1, 'ecology': 0, 'genetics': 2, 'physics': 2}"
"What does an invertebrate, like a snail, not have?",ref,0,0.2,"{'a heart': 1, 'backbone': 1, 'eyes': 2, 'reproductive organs': 1}"
"What does an invertebrate, like a snail, not have?",sys,0,0.2,"{'backbone': 1, 'bone': 0, 'muscle': 1, 'skin': 3}"
What is the dinosaur genus that's closest to modern birds?,ref,0,0.0,"{'Rapter': 2, 'deinonychus': 0, 'diplodocus': 2, 'sauropods': 1}"
What is the dinosaur genus that's closest to modern birds?,sys,1,0.8,"{'deinonychus': 4, 'oviraptor': 0, 'ovoceros': 1}"
In what type of organisms are daughter cells individuals?,ref,1,0.6,"{'hematopoietic organisms': 0, 'macroscopic organisms': 1, 'multicellular organisms': 1, 'unicellular organisms': 3}"
In what type of organisms are daughter cells individuals?,sys,0,0.2,"{'eukaryotic': 2, 'multicellular organisms': 0, 'prokaryotic': 2, 'unicellular organisms': 1}"
"What group was long considered part of the plant kingdom because of obvious similarities; both are immobile, have cell walls, and grow in soil?",ref,0,0.2,"{'bacteria': 0, 'coral': 1, 'fungi': 1, 'mosses': 3}"
"What group was long considered part of the plant kingdom because of obvious similarities; both are immobile, have cell walls, and grow in soil?",sys,0,0.0,"{'bacteria': 4, 'fungi': 0, 'viruses': 1}"
What type of waves transmit the energy of an earthquake?,ref,0,0.2,"{'seismic waves': 1, 'sonic waves': 0, 'tectonic waves': 2, 'volcanic waves': 2}"
What type of waves transmit the energy of an earthquake?,sys,1,1.0,{'seismic waves': 5}
"In our bodies, the chest cavity is a clear example of a system at what?",ref,0,0.0,"{'default': 3, 'resonance': 0, 'rest': 0, 'scale': 2}"
"In our bodies, the chest cavity is a clear example of a system at what?",sys,1,0.4,"{'high frequency': 1, 'high pressure': 1, 'high temperature': 1, 'resonance': 2}"
How do prokaryotic cells divide?,ref,0,0.4,"{'Fusion': 0, 'binary fission': 2, 'function fission': 3, 'multiple fission': 0}"
How do prokaryotic cells divide?,sys,0,0.0,"{'bacteria': 2, 'binary fission': 0, 'spirogyra': 1, 'yeast': 2}"
What is the term for a series of biochemical reactions by which an organism converts a given reactant to a specific end product?,ref,0,0.2,"{'direct pathway': 3, 'hydrogen pathway': 1, 'internal pathway': 0, 'metabolic pathway': 1}"
What is the term for a series of biochemical reactions by which an organism converts a given reactant to a specific end product?,sys,0,0.2,"{'metabolic cycle': 3, 'metabolic pathway': 1, 'metabolic process': 1}"
"Exemplified by sea stars and sand dollars, echinoderms have a calcareous structure developed by pigment cells and made of ossicles, which is called what?",ref,0,0.4,"{'endoskeleton': 2, 'exoskeleton': 2, 'hydrostatic skeleton': 1, 'thorax': 0}"
"Exemplified by sea stars and sand dollars, echinoderms have a calcareous structure developed by pigment cells and made of ossicles, which is called what?",sys,0,0.4,"{'calcified': 3, 'endoskeleton': 2}"
What phase does the nuclear envelope begin to break down?,ref,0,0.2,"{'interphase': 2, 'nitrogenase i': 1, 'pasiphaë i': 1, 'prophase i': 1}"
What phase does the nuclear envelope begin to break down?,sys,0,0.2,"{'prophase I': 1, 'prophase II': 1, 'prophase III': 2, 'prophase i': 1}"
What are formed when cells from the male and female parts of the plant combine?,ref,1,0.4,"{'atoms.': 1, 'seeds': 2, 'trees': 0, 'varieties': 2}"
What are formed when cells from the male and female parts of the plant combine?,sys,0,0.0,"{'fruit': 1, 'pollen': 0, 'seeds': 0, 'spores': 4}"
What is another name for anther pollen sacs?,ref,0,0.0,"{'Gametangia': 2, 'Megasporangia': 2, 'ganglia': 1, 'microsporangia': 0}"
What is another name for anther pollen sacs?,sys,0,0.0,"{'microsporangia': 0, 'pollen grains': 3, 'pollen sacs': 0, 'pollen tubes': 2}"
What is released to lubricate the vagina to facilitate intercourse?,ref,0,0.2,"{'blood': 1, 'semen': 0, 'urine': 3, 'vaginal secretions': 1}"
What is released to lubricate the vagina to facilitate intercourse?,sys,0,0.0,"{'vaginal discharge': 2, 'vaginal fluid': 3, 'vaginal secretions': 0}"
"Cnidarians are an example of organisms that possess a simple type of what system, used for sensing touch?",ref,1,0.6,"{'bacterial system': 1, 'circulatory system': 0, 'lymphatic system': 1, 'nervous system': 3}"
"Cnidarians are an example of organisms that possess a simple type of what system, used for sensing touch?",sys,1,1.0,{'nervous system': 5}
What can we learn about a wave by finding the product of the wavelength and frequency?,ref,0,0.4,"{'decibels': 2, 'speed': 2, 'type': 0, 'volume': 1}"
What can we learn about a wave by finding the product of the wavelength and frequency?,sys,0,0.4,"{'amplitude': 0, 'frequency': 3, 'speed': 2, 'wavelength': 0}"
Where are liverworts most often found?,ref,0,0.0,"{'along stream beds': 0, 'in deserts': 1, 'in the ocean': 3, 'on mountains': 1}"
Where are liverworts most often found?,sys,1,0.8,"{'along stream beds': 4, 'water lilies': 0, 'water plants': 1}"
What does a continuous string of earthquakes indicate about a volcano?,ref,0,0.2,"{'eruption is close': 1, 'extinction is close': 3, 'it is cooling down': 0, 'it is heating up': 1}"
What does a continuous string of earthquakes indicate about a volcano?,sys,0,0.4,"{'eruption is close': 2, 'volcanic eruption': 3}"
"What term is used to describe  the variety of life and its processes, including the variety of living organisms, the genetic differences among them, and the communities and ecosystems in which they occur?",ref,0,0.2,"{'biodiversity': 1, 'biosphere': 1, 'evolution': 1, 'habitat': 2}"
"What term is used to describe  the variety of life and its processes, including the variety of living organisms, the genetic differences among them, and the communities and ecosystems in which they occur?",sys,0,0.2,"{'biodiversity': 1, 'ecosystem': 1, 'habitat': 2, 'species': 1}"
What kind of a disorder is tay-sachs disease?,ref,0,0.0,"{'a type of cancer': 1, 'accumulated disease': 2, 'inherited disorder': 0, 'vitamin difficiency': 2}"
What kind of a disorder is tay-sachs disease?,sys,1,0.8,"{'inherited disease': 1, 'inherited disorder': 4}"
"A rock that contains important minerals is called what, a term associated with mining?",ref,0,0.4,"{'coal': 2, 'gem': 0, 'jewel': 1, 'ore': 2}"
"A rock that contains important minerals is called what, a term associated with mining?",sys,0,0.2,"{'metal': 1, 'mineral': 2, 'ore': 1, 'rock': 1}"
"Besides the size of their crystals, how are igneous rocks grouped?",ref,0,0.2,"{'by color': 1, 'by shapes': 2, 'impurities they contain': 1, 'minerals they contain': 1}"
"Besides the size of their crystals, how are igneous rocks grouped?",sys,0,0.4,"{'basalt': 2, 'gabbro': 0, 'granite': 1, 'minerals they contain': 2}"
Convection is the heat transfer by the macroscopic movement of a what?,ref,1,0.4,"{'fluid': 2, 'gases': 1, 'gravity': 1, 'tissue': 1}"
Convection is the heat transfer by the macroscopic movement of a what?,sys,1,0.4,"{'conduction': 1, 'convection': 2, 'fluid': 2}"
Hypersection by an endocrine gland is often caused by what?,ref,0,0.2,"{'calcium': 1, 'inflammation': 1, 'tumor': 1, 'viruses': 2}"
Hypersection by an endocrine gland is often caused by what?,sys,0,0.4,"{'hypotension': 2, 'hypothermia': 0, 'hypoxia': 1, 'tumor': 2}"
What gland secretes growth hormones?,ref,0,0.2,"{'adrenal': 1, 'pineal': 3, 'pituitary': 1, 'thyroid': 0}"
What gland secretes growth hormones?,sys,0,0.2,"{'adrenal': 2, 'parathyroid': 1, 'pituitary': 1, 'thyroid': 1}"
We must remember that the formal charge calculated for an atom is not the actual charge of the atom in the molecule. formal charge is only a useful bookkeeping procedure; it does not indicate the presence of these?,ref,0,0.2,"{'actual charges': 1, 'electron bonds': 0, 'isotopes': 1, 'negative charges': 3}"
We must remember that the formal charge calculated for an atom is not the actual charge of the atom in the molecule. formal charge is only a useful bookkeeping procedure; it does not indicate the presence of these?,sys,1,0.4,"{'actual charges': 2, 'negative charges': 1, 'negative electrons': 0, 'negative ions': 2}"
What kind of rock layer makes up the bottom of an aquifer?,ref,0,0.2,"{'crystalline': 2, 'impermeable': 1, 'invisible': 1, 'porous': 1}"
What kind of rock layer makes up the bottom of an aquifer?,sys,1,0.6,"{'impermeable': 3, 'porous': 2}"
The amniotic egg is a shared ancestral character for which clade?,ref,0,0.4,"{'amniota': 2, 'avian': 2, 'trichina': 0, 'xerophyte': 1}"
The amniotic egg is a shared ancestral character for which clade?,sys,1,0.6,"{'amniota': 3, 'arachnids': 2, 'mammalia': 0, 'reptilia': 0}"
Lyme disease is caused by what kind of organim?,ref,0,0.0,"{'Virus': 3, 'algae': 2, 'bacteria': 0, 'bacterium': 0}"
Lyme disease is caused by what kind of organim?,sys,0,0.2,"{'bacteria': 1, 'fungi': 1, 'viruses': 3}"
What is the side to side movement of the mandible called?,ref,0,0.2,"{'cycling': 3, 'excursion': 1, 'shifting': 1, 'twitching': 0}"
What is the side to side movement of the mandible called?,sys,0,0.0,"{'excursion': 0, 'lateral and medial excursion': 3, 'lateral excursion': 0, 'medial excursion': 2}"
A moraine is sediment deposited by what?,ref,0,0.2,"{'glacier': 1, 'human-caused scarring': 0, 'river erosion': 2, 'wind': 2}"
A moraine is sediment deposited by what?,sys,0,0.0,"{'glacier': 0, 'ice': 1, 'snow': 1, 'water': 3}"
The development of the respiratory system in the fetus begins at about?,ref,0,0.2,"{'2 weeks': 3, '4 days': 0, '4 months': 1, '4 weeks': 1}"
