question,source,accuracy,difficulty,distractor_effectiveness
"Yeasts, molds, and mushrooms are all different kinds of what?",sys,0,0.24,"{'bacteria': 7, 'fungi': 6, 'parasites': 6, 'viruses': 6}"
What is the term for the preserved remains or traces of organisms that lived in the past?,ref,1,0.4,"{'bones': 7, 'corals': 2, 'detritis': 6, 'fossils': 10}"
What is the term for the preserved remains or traces of organisms that lived in the past?,sys,0,0.2,"{'fossil': 5, 'fossilization': 9, 'fossilized': 6, 'fossils': 5}"
"What process, which is analogous to mitosis, is a series of events that arrange and separate chromosomes and chromatids into daughter cells?",ref,0,0.28,"{'apoptosis': 3, 'digestion': 7, 'inhibition': 8, 'meiosis': 7}"
"What process, which is analogous to mitosis, is a series of events that arrange and separate chromosomes and chromatids into daughter cells?",sys,1,0.36,"{'differentiation': 5, 'meiosis': 9, 'replication': 6, 'splicing': 5}"
All of the elements in group 9 have nine of which electrons?,ref,0,0.2,"{'gradient': 6, 'ionic': 8, 'shell': 6, 'valence': 5}"
All of the elements in group 9 have nine of which electrons?,sys,1,0.4,"{'helium': 7, 'nitrogen': 6, 'oxygen': 2, 'valence': 10}"
The force of attraction between a positively charged metal ion and the valence electrons it shares with other ions of the metal is called?,ref,0,0.2,"{'ionic bond': 7, 'metallic bond': 5, 'metallic yield': 7, 'temporal bond': 6}"
The force of attraction between a positively charged metal ion and the valence electrons it shares with other ions of the metal is called?,sys,0,0.32,"{'metallic attraction': 8, 'metallic bond': 8, 'metallic repulsion': 9}"
"When a car is brought to a stop by friction on level ground, it loses what?",ref,1,0.28,"{'exhibit energy': 6, 'kinetic energy': 7, 'mass energy': 6, 'residual energy': 6}"
"When a car is brought to a stop by friction on level ground, it loses what?",sys,0,0.28,"{'kinetic energy': 7, 'mass': 6, 'momentum': 8, 'velocity': 4}"
"What system of the body is responsible for transmitting, processing, and responding to most of the sensory information that is created by various stimuli?",ref,0,0.24,"{'attentive system': 3, 'circulatory system': 6, 'nervous system': 6, 'respiratory system': 10}"
"What system of the body is responsible for transmitting, processing, and responding to most of the sensory information that is created by various stimuli?",sys,1,1.0,{'nervous system': 25}
Do vascular or nonvascular plants lack tracheids?,ref,1,0.36,"{'both do': 8, 'neither do': 7, 'nonvascular': 9, 'vascular': 1}"
Do vascular or nonvascular plants lack tracheids?,sys,0,0.12,"{'nonvascular': 3, 'tracheids': 4, 'trichina': 7, 'trichomes': 11}"
"When the earth is between the moon and the sun, what type of moon shows?",ref,0,0.16,"{'a full moon': 4, 'crescent moon': 7, 'half moon': 7, 'waning moon': 7}"
"When the earth is between the moon and the sun, what type of moon shows?",sys,0,0.16,"{'a full moon': 4, 'crescent moon': 11, 'gibbous moon': 4, 'new moon': 6}"
The stored chemical energy of trees and other plants is called what?,ref,1,0.36,"{'biocomposte energy': 6, 'biomass energy': 9, 'byproduct energy': 5, 'decomposition energy': 5}"
The stored chemical energy of trees and other plants is called what?,sys,1,0.4,"{'biomass energy': 10, 'fossil fuels': 2, 'nuclear energy': 8, 'renewable energy': 5}"
What is the star nearest the earth named?,ref,0,0.16,"{'alpha centauri': 7, 'andromeda centauri': 7, 'apollinaris centauri': 7, 'proxima centauri': 4}"
What is the star nearest the earth named?,sys,0,0.16,"{'alpha centauri': 7, 'beta centauri': 9, 'gamma centauri': 5, 'proxima centauri': 4}"
What are the majority of solution properties dependent upon?,ref,1,0.28,"{'acid state of solute': 7, 'chemical state of solute': 7, 'gas state of solute': 6, 'similar state of solute': 5}"
What are the majority of solution properties dependent upon?,sys,1,0.28,"{'chemical state of solute': 7, 'liquid': 6, 'solid': 7, 'volatile': 5}"
What must be combined with a halogen to give it a positive oxidation number?,ref,0,0.24,"{'calcium': 7, 'carbon': 10, 'nitrogen': 2, 'oxygen': 6}"
What must be combined with a halogen to give it a positive oxidation number?,sys,0,0.24,"{'hydrogen': 8, 'nitrogen': 4, 'oxygen': 6, 'sulfur': 7}"
Hormones are often regulated through what?,ref,0,0.24,"{'alternating loops': 4, 'feedback loops': 6, 'intensity loops': 11, 'response loops': 4}"
Hormones are often regulated through what?,sys,1,0.36,"{""'reduction loops'"": 4, ""'redundancy loops'"": 5, ""'reinforcement loops'"": 7, 'feedback loops': 9}"
Surging hormones will cause adolescents to have what?,ref,0,0.2,"{'blackouts': 8, 'bulging muscles': 7, 'growth spurts': 5, 'mood swings': 5}"
Surging hormones will cause adolescents to have what?,sys,0,0.16,"{'depression': 5, 'mood swings': 4, 'nxiety': 5, 'sleep': 11}"
What is the term for the force that a magnet exerts on certain materials?,ref,1,0.4,"{'gravitational force': 6, 'magnetic force': 10, 'positive force': 6, 'potential force': 3}"
What is the term for the force that a magnet exerts on certain materials?,sys,0,0.24,"{'agnetic force': 8, 'magnetic field': 5, 'magnetic force': 6, 'magnetic moment': 6}"
What cells does the skeletal system make?,ref,0,0.32,"{'Dendritic cells': 8, 'Osteoclast': 5, 'blood cells': 8, 'brain cells': 4}"
What cells does the skeletal system make?,sys,0,0.32,"{'blood cells': 8, 'cells': 8, 'hormones': 3, 'proteins': 6}"
"When a stream or river slows down, it starts dropping its what?",ref,0,0.32,"{'fragments': 5, 'organisms': 3, 'pollutants': 9, 'sediments': 8}"
"When a stream or river slows down, it starts dropping its what?",sys,1,0.56,"{'sediment': 6, 'sedimentation': 5, 'sediments': 14}"
"What process, which is in many ways the opposite of photosynthesis, shows the interdependence of producers and consumers?",ref,0,0.24,"{'cellular respiration': 6, 'decomposition': 3, 'osmosis': 8, 'primarily respiration': 8}"
"What process, which is in many ways the opposite of photosynthesis, shows the interdependence of producers and consumers?",sys,0,0.2,"{'cellular respiration': 5, 'nitrogen fixation': 9, 'oxygen': 5, 'photosynthesis': 6}"
Which membranous organelles in a cell sequence enzyme and electron molecules for efficient cellular respiration?,ref,1,0.4,"{'bacterial': 7, 'glucose': 2, 'mitochondria': 10, 'protons': 6}"
Which membranous organelles in a cell sequence enzyme and electron molecules for efficient cellular respiration?,sys,0,0.32,"{'chloroplasts': 7, 'mitochondria': 8, 'ribosomes': 10}"
"In a plant, the flower contains what?",ref,0,0.24,"{'bees and blossoms': 6, 'bud and stem': 5, 'pollen and eggs': 6, 'seed and leaves': 8}"
"In a plant, the flower contains what?",sys,1,0.4,"{""'seeds"": 7, 'pollen and eggs': 10, 'seeds and eggs': 6, ""seeds and pollen'"": 2}"
What forms when one substances dissolves in another?,ref,0,0.28,"{'a solution': 7, 'a transition': 3, 'complex': 8, 'concentrate': 7}"
What forms when one substances dissolves in another?,sys,1,0.44,"{'a gas': 6, 'a liquid': 8, 'a solution': 11}"
What are thought to have evolved at least 200 million years ago from gymnosperms like gnetae?,ref,0,0.2,"{'cone-bearing plants': 2, 'deciduous trees': 13, 'flowering plants': 5, 'yeasts': 5}"
What are thought to have evolved at least 200 million years ago from gymnosperms like gnetae?,sys,1,0.6,"{'carnivores': 10, 'flowering plants': 15}"
The chemical and/or physical agents that cause mutations are called what?,ref,1,0.32,"{'dioxins': 7, 'genes': 4, 'mutagens': 8, 'organelles': 6}"
The chemical and/or physical agents that cause mutations are called what?,sys,1,0.32,"{'bacteria': 8, 'mutagens': 8, 'pirochetes': 3, 'viruses': 6}"
What is the force that opposes motion between two surfaces that are touching?,ref,1,0.48,"{'friction': 12, 'gravity': 5, 'tension': 5, 'vibration': 3}"
What is the force that opposes motion between two surfaces that are touching?,sys,0,0.28,"{'friction': 7, 'friction is greater than friction': 5, 'gravity': 13}"
"Skeletal, cardiac, and smooth are all types of what?",ref,0,0.32,"{'Connective': 2, 'Epithelial': 5, 'Nervous': 10, 'muscle': 8}"
"Skeletal, cardiac, and smooth are all types of what?",sys,1,0.36,"{'muscle': 9, 'muscle fibers': 9, 'muscle tissue': 3, 'uscle': 4}"
"The speed of a wave through connected harmonic oscillators depends on the distance between them, the spring constant, and the what?",ref,0,0.12,"{'concentrations': 7, 'density': 6, 'mass': 3, 'temperature': 9}"
"The speed of a wave through connected harmonic oscillators depends on the distance between them, the spring constant, and the what?",sys,0,0.24,"{'length': 10, 'mass': 6, 'volume': 9}"
Traits may also be controlled by multiple alleles or multiple what?,ref,0,0.24,"{'chromosomes': 7, 'eggs': 6, 'genes': 6, 'lesions': 6}"
Traits may also be controlled by multiple alleles or multiple what?,sys,1,1.0,{'genes': 25}
How many atoms does water contain?,ref,0,0.12,"{'3': 3, '4': 4, '6': 8, '9': 10}"
How many atoms does water contain?,sys,0,0.2,"{'2': 6, '3': 5, '4': 4, '6': 10}"
What is the only light that people can see?,ref,0,0.2,"{'UV light': 8, 'infrared light': 1, 'spectrum light': 11, 'visible light': 5}"
What is the only light that people can see?,sys,1,0.4,"{'infrared light': 2, 'red light': 6, 'ultraviolet light': 7, 'visible light': 10}"
"What is the name of the system that consists of a hierarchy of taxa, from the kingdom to the species?",ref,1,0.32,"{""Bohr's law"": 5, 'Mendelian system': 8, 'linnaean system': 8, 'zoology': 4}"
"What is the name of the system that consists of a hierarchy of taxa, from the kingdom to the species?",sys,1,0.52,"{'linnaean system': 13, 'species': 12}"
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately how long?",ref,0,0.32,"{'four meters': 9, 'one meter': 5, 'three meters': 3, 'two meters': 8}"
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately how long?",sys,0,0.28,"{'1 meter': 6, '2 meters': 7, '3 meters': 5, 'two meters': 7}"
What is a mixture of a solute in a solvent called?,ref,1,0.4,"{'link': 4, 'solution': 10, 'structure': 6, 'transition': 5}"
What is a mixture of a solute in a solvent called?,sys,1,0.36,"{'gas': 4, 'liquid': 5, 'olatile': 7, 'solution': 9}"
Silver is an example of a mineral containing only one kind of what?,ref,1,0.36,"{'chemical': 7, 'element': 9, 'mass': 6, 'matter': 3}"
Silver is an example of a mineral containing only one kind of what?,sys,0,0.24,"{'copper': 7, 'element': 6, 'gold': 5, 'iron': 7}"
What particles ancient greeks propose that matter consists of ?,ref,1,0.4,"{'atoms': 10, 'ether': 2, 'ions': 7, 'molecules': 6}"
What particles ancient greeks propose that matter consists of ?,sys,1,0.36,"{'atoms': 9, 'electrons': 6, 'neutrons': 4, 'protons': 6}"
Repolarization occurs when the membrane potential begins to move back toward its resting what?,ref,0,0.2,"{'charge': 6, 'resistance': 12, 'tension': 2, 'voltage': 5}"
Repolarization occurs when the membrane potential begins to move back toward its resting what?,sys,0,0.28,"{'negative': 4, 'positive': 14, 'voltage': 7}"
Mollusks have a true coelom and a complete what?,ref,1,0.28,"{'digestive system': 7, 'nerve system': 7, 'skeletal system': 6, 'tissues system': 5}"
Mollusks have a true coelom and a complete what?,sys,1,0.6,"{'digestive system': 15, 'nervous system': 10}"
"Which organelles, made of protein and ribosomal rna, build cellular proteins in the cytoplasm?",ref,1,0.36,"{'chloroplasts': 7, 'chromosomes': 5, 'dna': 4, 'ribosomes': 9}"
"Which organelles, made of protein and ribosomal rna, build cellular proteins in the cytoplasm?",sys,1,0.32,"{'chloroplasts': 8, 'endoplasmic reticulum': 4, 'itochondria': 5, 'ribosomes': 8}"
What type of matter makes up most of the universe?,ref,0,0.28,"{'carbon': 9, 'gas': 3, 'liquid': 6, 'plasma': 7}"
What type of matter makes up most of the universe?,sys,0,0.28,"{'gas': 5, 'liquid': 6, 'plasma': 7, 'solid': 7}"
"Most mammals are viviparous, which refers to what reproductive result?",ref,0,0.16,"{'identical twins': 9, 'laying eggs': 8, 'live birth': 4, 'spawning': 4}"
"Most mammals are viviparous, which refers to what reproductive result?",sys,1,1.0,{'live birth': 25}
Proteins are polymers of what kind of acids?,ref,0,0.2,"{'acetic': 8, 'amino': 5, 'lactic': 5, 'lipids': 7}"
Proteins are polymers of what kind of acids?,sys,0,0.32,"{'amino': 8, 'hydrocarbons': 9, 'nucleic acids': 4, 'sugars': 4}"
What is the official name for the study of life?,ref,1,0.32,"{'biology': 8, 'botany': 7, 'chemistry': 5, 'geology': 5}"
What is the official name for the study of life?,sys,0,0.2,"{'biology': 5, 'ecology': 8, 'genetics': 5, 'physics': 7}"
"What does an invertebrate, like a snail, not have?",ref,0,0.4,"{'a heart': 1, 'backbone': 10, 'eyes': 4, 'reproductive organs': 10}"
"What does an invertebrate, like a snail, not have?",sys,0,0.16,"{'backbone': 4, 'bone': 5, 'muscle': 11, 'skin': 5}"
What is the dinosaur genus that's closest to modern birds?,ref,1,0.36,"{'Rapter': 4, 'deinonychus': 9, 'diplodocus': 7, 'sauropods': 5}"
What is the dinosaur genus that's closest to modern birds?,sys,1,0.48,"{'deinonychus': 12, 'oviraptor': 8, 'ovoceros': 5}"
In what type of organisms are daughter cells individuals?,ref,0,0.32,"{'hematopoietic organisms': 10, 'macroscopic organisms': 1, 'multicellular organisms': 6, 'unicellular organisms': 8}"
In what type of organisms are daughter cells individuals?,sys,0,0.2,"{'eukaryotic': 5, 'multicellular organisms': 6, 'prokaryotic': 9, 'unicellular organisms': 5}"
"What group was long considered part of the plant kingdom because of obvious similarities; both are immobile, have cell walls, and grow in soil?",ref,0,0.12,"{'bacteria': 6, 'coral': 6, 'fungi': 3, 'mosses': 10}"
"What group was long considered part of the plant kingdom because of obvious similarities; both are immobile, have cell walls, and grow in soil?",sys,0,0.32,"{'bacteria': 10, 'fungi': 8, 'viruses': 7}"
What type of waves transmit the energy of an earthquake?,ref,0,0.24,"{'seismic waves': 6, 'sonic waves': 6, 'tectonic waves': 7, 'volcanic waves': 6}"
What type of waves transmit the energy of an earthquake?,sys,1,1.0,{'seismic waves': 25}
"In our bodies, the chest cavity is a clear example of a system at what?",ref,0,0.2,"{'default': 10, 'resonance': 5, 'rest': 5, 'scale': 5}"
"In our bodies, the chest cavity is a clear example of a system at what?",sys,0,0.32,"{'high frequency': 10, 'high pressure': 4, 'high temperature': 3, 'resonance': 8}"
How do prokaryotic cells divide?,ref,0,0.24,"{'Fusion': 7, 'binary fission': 6, 'function fission': 5, 'multiple fission': 7}"
How do prokaryotic cells divide?,sys,0,0.28,"{'bacteria': 6, 'binary fission': 7, 'spirogyra': 8, 'yeast': 4}"
What is the term for a series of biochemical reactions by which an organism converts a given reactant to a specific end product?,ref,1,0.28,"{'direct pathway': 6, 'hydrogen pathway': 7, 'internal pathway': 5, 'metabolic pathway': 7}"
