question,source,accuracy,difficulty,distractor_effectiveness
"Sponges exemplify what type of arrangement, where different cells are specialized for different functions, but each cell works alone?",sys,0,0.4,"{'cell-level organization': 2, 'spicules': 3, 'spines': 0, 'spores': 0}"
What type of chemical reactions release energy?,ref,0,0.2,"{'biochemical reactions': 0, 'endothermic reactions': 1, 'exothermic reactions': 1, 'sulfuric reactions': 3}"
What type of chemical reactions release energy?,sys,1,0.4,"{'endothermic reactions': 2, 'exothermic reactions': 2, 'spontaneous reactions': 1}"
Some types of minerals form balls called what?,ref,1,0.6,"{'cancers': 1, 'fistulas': 1, 'microbes': 0, 'nodules': 3}"
Some types of minerals form balls called what?,sys,0,0.2,"{'copper': 0, 'iron': 4, 'nodules': 1}"
"According to the special theory of relativity, no physical object can equal or exceed the speed of what?",ref,1,0.6,"{'air': 0, 'energy': 1, 'light': 3, 'weight': 1}"
"According to the special theory of relativity, no physical object can equal or exceed the speed of what?",sys,0,0.0,"{""'air'"": 2, ""'light'"": 2, ""'water'"": 1, 'light': 0}"
What is another word for cellular drinking?,ref,1,0.4,"{'altostratus': 1, 'cellular hydration': 2, 'hypothalamus': 0, 'pinocytosis': 2}"
What is another word for cellular drinking?,sys,0,0.2,"{'diffusion': 0, 'embrane': 2, 'osmosis': 2, 'pinocytosis': 1}"
What do you call water that flows out of the ground where an aquifer meets the surface?,ref,0,0.2,"{'oasis': 0, 'spring': 1, 'stream': 3, 'waterfall': 1}"
What do you call water that flows out of the ground where an aquifer meets the surface?,sys,0,0.2,"{'rainwater': 1, 'septic': 3, 'snowmelt': 0, 'spring': 1}"
What do you call the basic units of the structure and function of living things?,ref,1,0.4,"{'cells': 2, 'enzymes': 1, 'molecules': 1, 'proteins': 1}"
What do you call the basic units of the structure and function of living things?,sys,0,0.2,"{'bacteria': 0, 'cells': 1, 'proteins': 1, 'viruses': 3}"
What is the conversion of a solid to a gas called?,ref,0,0.0,"{'amplification': 1, 'education': 3, 'speciation': 1, 'sublimation': 0}"
What is the conversion of a solid to a gas called?,sys,0,0.4,"{'condensation': 2, 'evaporation': 1, 'sublimation': 2}"
Which form of dialysis has a patient’s blood pass through a length of tubing that travels through an artificial kidney machine?,ref,0,0.0,"{'arterial dialysis': 1, 'hemodialysis': 0, 'limbic dialysis': 1, 'peritoneal dialysis': 3}"
Which form of dialysis has a patient’s blood pass through a length of tubing that travels through an artificial kidney machine?,sys,0,0.4,"{'hemodialysis': 2, 'hemostasis': 3}"
What are the only type of elements capable of changing into different elements?,ref,0,0.2,"{'adjacent elements': 0, 'metalloids': 2, 'noble gases': 2, 'radioactive elements': 1}"
What are the only type of elements capable of changing into different elements?,sys,1,0.8,"{'helium': 1, 'radioactive elements': 4}"
What does the inside of all cells also contain?,ref,0,0.2,"{'chloroplasm': 0, 'chromosomes': 2, 'cytosol': 1, 'protein': 2}"
What does the inside of all cells also contain?,sys,0,0.0,"{'cytosol': 0, 'embrane': 3, 'mitochondria': 0, 'nucleus': 2}"
"What anatomical structures insulate, protect and provide sensory input?",ref,1,0.6,"{'fingernails': 0, 'hair': 3, 'salivary glands': 1, 'teeth': 1}"
"What anatomical structures insulate, protect and provide sensory input?",sys,0,0.2,"{'hair': 1, 'nails': 2, 'skin': 2}"
"Known for its beautiful rings, what is the second largest planet in the solar system?",ref,0,0.2,"{'Mars': 2, 'Venus': 2, 'jupiter': 0, 'saturn': 1}"
"Known for its beautiful rings, what is the second largest planet in the solar system?",sys,1,0.4,"{'arth': 2, 'jupiter': 0, 'mercury': 1, 'saturn': 2}"
What kind of waves are used in radar guns?,ref,1,0.4,"{'WIFI': 0, 'microwaves': 2, 'radio waves': 1, 'x-rays': 2}"
What kind of waves are used in radar guns?,sys,1,0.4,"{'infrared': 1, 'microwaves': 2, 'ultraviolet': 1, 'visible light': 1}"
On what lobe of the liver is the gallbladder near?,ref,1,0.4,"{'central lobe': 2, 'internal lobe': 1, 'left lobe': 0, 'right lobe': 2}"
On what lobe of the liver is the gallbladder near?,sys,0,0.4,"{'left lobe': 3, 'right lobe': 2}"
"What process is used for cell growth, repair of cuts and replacement of worn out cells?",ref,0,0.2,"{'binary fission': 3, 'cell division': 1, 'pollination': 1, 'reproduction': 0}"
"What process is used for cell growth, repair of cuts and replacement of worn out cells?",sys,0,0.2,"{'cell division': 1, 'cell growth': 2, 'cell reproduction': 2}"
What do astronomers term the stretching of space that causes the distance between galaxies to increase?,ref,0,0.2,"{'contracting universe': 2, 'draining universe': 2, 'expanding universe': 1, 'maintaining universe': 0}"
What do astronomers term the stretching of space that causes the distance between galaxies to increase?,sys,1,1.0,{'expanding universe': 5}
What are the two types of digestive systems invertebrates may have?,ref,1,0.8,"{'complete and fluid': 0, 'complete and incomplete': 4, 'complete and simple': 0, 'gastric and monogastric': 1}"
What are the two types of digestive systems invertebrates may have?,sys,1,0.8,"{'complete and incomplete': 4, 'large and small': 1}"
What does the gradient of bicoid protein determine?,ref,1,0.4,"{'anterior-posterior axis': 2, 'east-west axis': 1, 'shallow - posterior axis': 1, 'vertical-horizontal plane': 1}"
What does the gradient of bicoid protein determine?,sys,0,0.4,"{""'anterior-posterior axis"": 3, 'anterior-posterior axis': 2}"
What term is used to describe a cancer that has spread?,ref,0,0.2,"{'destabilized': 1, 'galvanized': 0, 'metastasized': 1, 'ostracized': 3}"
What term is used to describe a cancer that has spread?,sys,0,0.2,"{'metastable': 3, 'metastasis': 1, 'metastasized': 1}"
"What is the most abundant of all vertebrate classes, and the most recent to evolve?",ref,1,0.6,"{'birds': 3, 'bony fishes': 2, 'mammals': 0, 'reptiles': 0}"
"What is the most abundant of all vertebrate classes, and the most recent to evolve?",sys,0,0.2,"{'birds': 1, 'insects': 3, 'mammals': 1, 'reptiles': 0}"
How many calories of energy does one gram of protein provide?,ref,0,0.0,"{'1': 0, '2': 2, '4': 0, '5': 3}"
How many calories of energy does one gram of protein provide?,sys,0,0.0,"{'1': 3, '2': 2, '4': 0, '6': 0}"
What is the cure of cancer known as?,ref,0,0.0,"{'metabolism': 0, 'regeneration': 2, 'rejuvenation': 3, 'remission': 0}"
What is the cure of cancer known as?,sys,0,0.2,"{'infection': 0, 'metastasis': 2, 'mutation': 2, 'remission': 1}"
What is the outer layer of the exoskeleton called?,ref,0,0.2,"{'bristle': 1, 'cuticle': 1, 'epidermis': 0, 'epithelium': 3}"
What is the outer layer of the exoskeleton called?,sys,1,0.8,"{'cuticle': 4, 'ticle': 1}"
In what stage of their life cycle do insects begin developing their wings?,ref,1,0.4,"{'crystalline': 0, 'larva': 1, 'pupa': 2, 'pupal': 2}"
In what stage of their life cycle do insects begin developing their wings?,sys,0,0.2,"{'butterfly': 1, 'caterpillar': 3, 'larva': 0, 'pupa': 1}"
The speed of sound depends on what?,ref,0,0.0,"{'light': 3, 'medium': 0, 'temperature': 1, 'volume': 1}"
The speed of sound depends on what?,sys,0,0.2,"{'air': 2, 'high': 1, 'low': 1, 'medium': 1}"
Why is the life cycle of plants so complex?,ref,0,0.2,"{'alternation of generation': 1, 'asexual reproduction': 1, 'metamorphosis': 3, 'pollination process': 0}"
Why is the life cycle of plants so complex?,sys,1,0.4,"{'alternation of generation': 2, 'pollen': 1, 'seed': 0, 'spore': 2}"
"While elements are represented by chemical symbols, chemical formulas represent what?",ref,1,0.6,"{'compounds': 3, 'extracts': 0, 'pollutants': 0, 'solutions': 2}"
"While elements are represented by chemical symbols, chemical formulas represent what?",sys,0,0.4,"{'compounds': 2, 'elements': 1, 'molecules': 2}"
What is a form of cell division in prokaryotic organisms that produces identical offspring?,ref,1,0.4,"{'binary fission': 2, 'germination': 2, 'mitosis': 0, 'nuclear fission': 1}"
What is a form of cell division in prokaryotic organisms that produces identical offspring?,sys,1,1.0,{'binary fission': 5}
What system consists of organs that break down food and absorb nutrients such as glucose?,ref,1,0.6,"{'cardiovascular system': 1, 'digestive system': 3, 'physical system': 1, 'skeletal system': 0}"
What system consists of organs that break down food and absorb nutrients such as glucose?,sys,0,0.0,"{'circulatory system': 1, 'digestive system': 0, 'respiratory system': 2, 'rvous system': 2}"
What is the transition from solid to vapor is called?,ref,1,0.4,"{'deposition': 0, 'ionization': 1, 'sublimation': 2, 'vaporization': 2}"
What is the transition from solid to vapor is called?,sys,0,0.2,"{'condensation': 2, 'evaporation': 2, 'sublimation': 1}"
"In contrast with cnidarians, nematodes show a tubular morphology and circular cross-section. these animals are pseudocoelomates and show the presence of a complete digestive system with a distinct mouth and this?",ref,1,1.0,"{'anus': 5, 'hairs': 0, 'mucus': 0, 'stomach': 0}"
"In contrast with cnidarians, nematodes show a tubular morphology and circular cross-section. these animals are pseudocoelomates and show the presence of a complete digestive system with a distinct mouth and this?",sys,0,0.4,"{'anus': 2, 'spicules': 3, 'spirogyra': 0}"
The amount of heat required to raise a single mass unit of a substance by a single temperature unit is known as what?,ref,0,0.0,"{'solitary heat': 1, 'specific gravity': 3, 'specific heat': 0, 'temperature variation': 1}"
The amount of heat required to raise a single mass unit of a substance by a single temperature unit is known as what?,sys,0,0.2,"{'high density': 2, 'high heat': 1, 'low heat': 1, 'specific heat': 1}"
What is the most important source of electromagnetic radiation on earth?,ref,0,0.0,"{'the moon': 4, 'the oceans': 1, 'the sun': 0, 'volcanos': 0}"
What is the most important source of electromagnetic radiation on earth?,sys,0,0.0,"{'the earth': 2, 'the moon': 3, 'the sun': 0}"
What kind of drugs are formulated to help deal with hiv and herpes as well as influenza and two types of hepatitis?,ref,0,0.0,"{'antibacterial drugs': 2, 'antiviral drugs': 0, 'herbal remedies': 3, 'steroid drugs': 0}"
What kind of drugs are formulated to help deal with hiv and herpes as well as influenza and two types of hepatitis?,sys,1,1.0,{'antiviral drugs': 5}
"Trees, which can be planted and harvested, are an example of what type of resource?",ref,0,0.2,"{'electric': 2, 'fossil': 1, 'geothermal': 1, 'renewable': 1}"
"Trees, which can be planted and harvested, are an example of what type of resource?",sys,0,0.4,"{'nonrenewable': 3, 'renewable': 2}"
"After a supernova, what part of a star remains?",ref,1,0.4,"{'core': 2, 'large': 0, 'outer': 2, 'superficial': 1}"
"After a supernova, what part of a star remains?",sys,0,0.2,"{'core': 1, 'neutron': 1, 'nucleus': 3}"
What is essential for population of all species to expand greatly?,ref,1,0.4,"{'abundant resources': 2, 'chemical resources': 0, 'foliage resources': 1, 'liquid resources': 2}"
What is essential for population of all species to expand greatly?,sys,0,0.0,"{""'abundant resources'"": 5, 'abundant resources': 0}"
What is usually the most visible part of the flower?,ref,0,0.0,"{'cells': 1, 'petals': 0, 'roots': 1, 'seeds': 3}"
What is usually the most visible part of the flower?,sys,1,0.4,"{'leaf': 1, 'petals': 2, 'sepals': 1, 'stem': 1}"
What do ionic bonds form between?,ref,0,0.4,"{'metals and carbonates': 0, 'metals and freshwaters': 3, 'metals and nonmetals': 2, 'metals and organisms': 0}"
What do ionic bonds form between?,sys,1,0.4,"{'carbon and nitrogen': 2, 'hydrogen and oxygen': 1, 'metals and nonmetals': 2}"
The interaction between atomic orbitals is greatest when they have the same what?,ref,0,0.4,"{'energy': 2, 'fuel': 1, 'mass': 2, 'temperature': 0}"
The interaction between atomic orbitals is greatest when they have the same what?,sys,1,0.6,"{'energy': 3, 'same': 2}"
What occurs when competing species evolve different adaptations?,ref,0,0.2,"{'Rate Adaption': 1, 'evolution': 2, 'specialization': 1, 'urbanization': 1}"
What occurs when competing species evolve different adaptations?,sys,1,0.6,"{'adaptation': 2, 'specialization': 3}"
Haversian canals contain blood vessels and what else?,ref,0,0.2,"{'collagen fibers': 2, 'muscle fibers': 1, 'nerve fibers': 1, 'synovial fluid': 1}"
Haversian canals contain blood vessels and what else?,sys,1,0.4,"{'collagen fibers': 0, 'fibroblasts': 2, 'muscle fibers': 1, 'nerve fibers': 2}"
What type of telescopes collect and focus radio waves from distant objects?,ref,0,0.2,"{'radio telescopes': 1, 'reflecting telescopes': 3, 'refracting telescopes': 1, 'space telescopes': 0}"
What type of telescopes collect and focus radio waves from distant objects?,sys,1,0.6,"{'radio telescopes': 3, 'telescope': 2}"
Cells have multiple repair mechanisms to fix mutations in what?,ref,0,0.2,"{'RNA': 1, 'amino acid chains': 2, 'dna': 1, 'organ systems': 1}"
Cells have multiple repair mechanisms to fix mutations in what?,sys,1,0.6,"{'DNA': 0, 'RNA': 0, 'dna': 3, 'protein': 2}"
What are different versions of a gene known as?,ref,0,0.2,"{'alleles': 1, 'genomes': 0, 'ion': 0, 'modes': 4}"
What are different versions of a gene known as?,sys,0,0.2,"{'alleles': 1, 'mutation': 3, 'variant': 1, 'variation': 0}"
All chemical reactions involve both reactants and what else?,ref,0,0.0,"{'catalysts': 1, 'consumers': 3, 'energy': 1, 'products': 0}"
All chemical reactions involve both reactants and what else?,sys,1,0.6,"{'catalysts': 2, 'products': 3, 'reactants': 0}"
Potassium hydroxide in soap is an example of what?,ref,0,0.2,"{'acid': 1, 'base': 1, 'catalyst': 2, 'enzyme': 1}"
Potassium hydroxide in soap is an example of what?,sys,0,0.4,"{'acid': 3, 'base': 2}"
What is the process by which organisms give rise to offspring?,ref,0,0.2,"{'differentiation': 2, 'evolution': 2, 'photosynthesis': 0, 'reproduction': 1}"
What is the process by which organisms give rise to offspring?,sys,0,0.4,"{'evolution': 2, 'mutation': 1, 'reproduction': 2}"
Photosynthesis is an endothermic reaction that gets its energy from what?,ref,0,0.4,"{'air': 0, 'electricity': 0, 'light': 2, 'wind': 3}"
Photosynthesis is an endothermic reaction that gets its energy from what?,sys,0,0.2,"{'carbon dioxide': 0, 'light': 1, 'nitrogen': 3, 'oxygen': 1}"
Paramecium possess tiny hair-like cilia that help them do what?,ref,0,0.2,"{'breed': 0, 'fight': 3, 'look': 1, 'move': 1}"
Paramecium possess tiny hair-like cilia that help them do what?,sys,1,0.4,"{'eat': 2, 'move': 2, 'ove': 1, 'sleep': 0}"
What is a complex machine that burns fuel to produce thermal energy and then uses the thermal energy to do work?,ref,1,0.4,"{'battery': 2, 'combustion engine': 2, 'convection oven': 1, 'vapor engine': 0}"
What is a complex machine that burns fuel to produce thermal energy and then uses the thermal energy to do work?,sys,1,0.6,"{'combustion engine': 3, 'engine': 2, 'fuel': 0, 'generator': 0}"
"In both eukaryotes and prokaryotes, ribosomes are the non-membrane bound organelles where what main product of the cell is made?",ref,0,0.2,"{'lipids': 2, 'proteins': 1, 'protons': 1, 'sugars': 1}"
"In both eukaryotes and prokaryotes, ribosomes are the non-membrane bound organelles where what main product of the cell is made?",sys,0,0.0,"{'carbohydrates': 1, 'hormones': 0, 'nucleic acids': 4, 'proteins': 0}"
What is it called when ice changes to liquid water?,ref,0,0.2,"{'boiling': 4, 'condensing': 0, 'melting': 1, 'vaporizing': 0}"
What is it called when ice changes to liquid water?,sys,0,0.0,"{""'condensation'"": 4, ""'evaporation'"": 0, ""'freezing'"": 1, 'melting': 0}"
Biological features from a common evolutionary origin are known as what?,ref,0,0.0,"{'analogous': 2, 'heterologous': 1, 'homologous': 0, 'monologous': 2}"
